,ts_code,ann_date,end_date,revenue,operate_profit,n_income,total_assets,diluted_roe
1330,300479.SZ,20170225,20161231,289814946.88,18503550.63,24945915.6,515746932.24,6.15
1331,300424.SZ,20190228,20181231,765359034.14,45059626.19,50730775.69,2171823440.75,5.49
1332,300424.SZ,20180227,20171231,473932624.24,58774806.34,65964290.38,1224976501.51,7.22
1333,300424.SZ,20170228,20161231,424646116.04,40696937.48,60113856.1,1109349480.65,7.1
1334,300464.SZ,20190301,20181231,720107800.0,7209900.0,5753800.0,2923848500.0,1.13
1335,300464.SZ,20190301,20181231,711147838.49,5107901.7,2044036.37,2904581396.81,0.4
1336,300464.SZ,20180228,20171231,530152400.0,22556100.0,18477600.0,1039134400.0,3.66
1337,300464.SZ,20170228,20161231,460872200.0,45743000.0,41964600.0,832294000.0,8.51
1338,002750.SZ,20190227,20181231,335984894.9,16597118.68,13772102.82,787451742.29,2.14
1339,002750.SZ,20180227,20171231,304447655.65,33272155.51,35037305.28,782761733.13,5.41
1340,002750.SZ,20170223,20161231,223707056.78,101531481.04,93848406.42,756630758.48,14.83
1341,002737.SZ,20190216,20181231,4429928887.75,723860495.96,566394263.64,5076189803.71,18.35
1342,002737.SZ,20180222,20171231,3850562517.84,552796237.9,420650161.44,4450445671.29,14.73
1343,002737.SZ,20170228,20161231,3400703242.92,370215993.34,311614623.99,4192246066.24,12.15
1344,300495.SZ,20190228,20181231,2312143127.64,395352148.63,382779226.43,8172402725.97,11.7
1345,300495.SZ,20170301,20161231,1067677553.78,226081205.23,193714763.36,4815023975.46,15.53
1346,300465.SZ,20190228,20181231,1592032000.0,114662100.0,104729800.0,2419906100.0,9.28
1347,300465.SZ,20180228,20171231,1336505200.0,28834700.0,37028700.0,2249891700.0,3.49
1348,300465.SZ,20170228,20161231,972683300.0,20723800.0,22079800.0,1688687200.0,2.67
1349,603816.SH,20180209,20171231,6692642966.29,832958519.24,808662746.47,6561034844.51,21.96
1350,300472.SZ,20190228,20181231,535724014.45,24578041.35,70309830.91,1559945637.07,6.39
1351,300472.SZ,20180228,20171231,307374523.45,25580515.71,21793153.99,1590704341.37,5.52
1352,300472.SZ,20170228,20161231,219082696.88,15024552.56,16443790.35,613548715.9,4.33
1353,300471.SZ,20190228,20181231,375829500.0,-449344400.0,-451589100.0,2105133400.0,-30.22
1354,300471.SZ,20180214,20171231,740447600.0,33157400.0,32773400.0,2896526400.0,2.14
1355,300471.SZ,20170227,20161231,1305776000.0,145335300.0,167477000.0,2425288500.0,10.84
1356,300478.SZ,20190228,20181231,853503386.42,20698149.46,24302687.6,1107672509.95,4.28
1357,300478.SZ,20180228,20171231,653086185.42,49587945.0,47423353.9,1354734637.92,8.77
1358,300478.SZ,20170228,20161231,561567900.62,35001954.41,36279248.31,619464121.97,7.23
1359,300489.SZ,20190228,20181231,149641900.0,513500.0,1393500.0,666061700.0,0.3
1360,300489.SZ,20180228,20171231,143853400.0,13141200.0,12368300.0,662088600.0,2.68
1361,300489.SZ,20170228,20161231,137685900.0,19050200.0,32296400.0,627573500.0,7.25
1362,300494.SZ,20190228,20181231,496778863.65,56346056.77,53728387.33,1115052400.64,5.53
1363,300494.SZ,20180213,20171231,388369350.86,94634848.32,85887557.17,1015869393.04,9.21
1364,300494.SZ,20170228,20161231,344109966.8,100450116.25,109750212.5,954701048.53,12.9
1365,300490.SZ,20190228,20181231,1390852781.62,114162689.82,101991670.95,2791484542.1,8.11
1366,300490.SZ,20180228,20171231,621142931.62,64740353.82,57923894.85,2310489024.18,8.88
1367,300490.SZ,20170228,20161231,513855032.58,31822830.02,49047885.73,918945732.86,8.68
1368,300486.SZ,20190228,20181231,700510200.0,74217700.0,63848400.0,2124788700.0,6.55
1369,300486.SZ,20180227,20171231,506349100.0,40670100.0,39045700.0,1157638800.0,6.07
1370,300486.SZ,20170228,20161231,198952300.0,-67979700.0,-45115400.0,1054976300.0,-6.47
1371,300480.SZ,20190227,20181231,255559107.16,47475199.11,43221024.11,808631543.83,6.35
1372,300480.SZ,20180228,20171231,192488927.18,41461917.77,38712391.6,752122255.88,7.0
1373,300480.SZ,20170228,20161231,132148901.81,23020711.26,30927523.21,552783236.87,6.48
1374,300415.SZ,20190228,20181231,2015065410.83,207838370.17,171475618.62,2641945766.12,15.55
1375,300415.SZ,20180227,20171231,2010125634.13,322468708.32,273865017.09,2365409500.5,28.8
1376,300415.SZ,20170222,20161231,1452460422.43,132314971.98,114942084.34,1809779655.57,14.31
1377,300409.SZ,20190228,20181231,3543928500.0,449505500.0,221551200.0,5161810000.0,13.92
1378,300409.SZ,20180228,20171231,1698548300.0,232347200.0,154662400.0,3776800000.0,12.6
1379,300530.SZ,20190301,20181231,183332792.17,66471780.11,54948860.17,560565518.04,11.04
1380,300530.SZ,20180228,20171231,140144083.75,60138051.2,54687570.02,543194130.31,11.35
1381,300530.SZ,20170301,20161231,134967839.17,53347155.71,48062909.43,508095245.84,14.26
1382,300417.SZ,20190228,20181231,152603325.42,31895644.78,27851024.79,468041692.3,6.55
1383,300417.SZ,20180228,20171231,186088721.43,42847941.93,37198100.83,442333990.62,8.9
1384,300417.SZ,20170222,20161231,175237871.52,34151901.13,35123045.23,426779244.94,9.16
1385,300452.SZ,20190226,20181231,428556522.87,90445756.81,70109458.06,709747374.16,15.01
1386,300452.SZ,20180227,20171231,339358774.96,59897863.15,50222585.61,666835839.71,11.87
1387,300452.SZ,20170221,20161231,286403295.82,53831041.88,48785593.61,512849865.51,12.74
1388,002740.SZ,20190228,20181231,1875318095.44,79270481.45,35531856.56,2590136077.78,2.43
1389,002740.SZ,20170727,20170630,889602900.0,-10741700.0,31199300.0,2518273000.0,2.13
1390,002740.SZ,20170227,20161231,1184346088.48,41484586.67,57377680.26,1919701797.29,5.79
1391,601021.SH,20180410,20171231,10970589893.0,1422806318.0,1261581542.0,20603142668.0,16.05
1392,002918.SZ,20190226,20181231,3208405904.42,416435759.13,362918712.42,4363046630.28,15.22
1393,002918.SZ,20180207,20171231,2890930989.56,360158065.56,301721014.54,3538291421.08,32.0
1394,300689.SZ,20190227,20181231,355127499.71,65303850.41,55026406.19,657687590.19,9.94
1395,300689.SZ,20180228,20171231,294636000.34,60249620.7,53728081.08,603180593.22,14.67
1396,300723.SZ,20190222,20181231,1429554297.97,233364917.66,203283542.16,1781120456.37,16.82
1397,300723.SZ,20180224,20171231,1380217271.58,171580333.82,170827036.08,1479084340.02,36.34
1398,300743.SZ,20190228,20181231,405566100.0,36661500.0,32272000.0,481906000.0,10.28
1399,300697.SZ,20190228,20181231,1411690507.76,88770489.87,68168763.38,1166630089.79,9.31
1400,300697.SZ,20180228,20171231,1313554769.47,75424202.8,59773847.61,1110748497.48,11.79
1401,300692.SZ,20190228,20181231,391587300.0,78900400.0,61306100.0,1744460600.0,8.46
1402,300692.SZ,20180228,20171231,228666200.0,69478300.0,50155200.0,1065747900.0,9.31
1403,300698.SZ,20190228,20181231,298549700.0,349600.0,4075500.0,634229700.0,1.07
1404,300698.SZ,20180228,20171231,341204600.0,32226300.0,27545000.0,569463600.0,10.86
1405,300713.SZ,20190228,20181231,307625300.0,14880800.0,14033400.0,986479100.0,1.96
1406,300713.SZ,20180228,20171231,380495200.0,92717800.0,84050200.0,908657100.0,24.16
1407,300696.SZ,20190222,20181231,127949734.72,75179645.48,68092057.25,825970450.83,9.43
1408,300696.SZ,20180228,20171231,135976214.47,84067670.05,73636625.62,766029573.71,17.09
1409,300717.SZ,20190222,20181231,306616295.82,54606585.53,46683782.41,597235984.25,8.97
1410,300717.SZ,20180224,20171231,283838781.23,45666760.72,43091900.2,563407217.21,14.33
1411,300720.SZ,20190226,20181231,161919051.5,54087450.73,47416209.79,496818487.1,10.83
1412,300720.SZ,20180207,20171231,150934993.0,43619604.57,38033299.21,462580723.12,15.19
1413,002919.SZ,20190228,20181231,546276524.01,37451865.33,31271229.14,699019378.58,5.75
1414,002919.SZ,20180227,20171231,638384911.32,55896319.27,49018805.22,685876899.26,16.25
1415,002896.SZ,20190228,20181231,599051534.99,73297463.25,73229241.77,936657191.88,12.88
1416,002896.SZ,20180228,20171231,498115395.59,66834911.56,60938749.89,782272254.66,16.48
1417,002899.SZ,20190227,20181231,907663032.58,66515713.87,62605565.73,1272942418.05,6.4
1418,002899.SZ,20180227,20171231,857231847.23,92245129.47,83169135.3,1218874832.04,14.3
1419,002903.SZ,20190227,20181231,199746726.16,39482715.47,34517245.23,720003824.2,5.6
1420,002903.SZ,20180227,20171231,250258758.35,87651800.45,78970716.69,759548490.48,25.47
1421,002921.SZ,20190228,20181231,665384349.99,50661970.39,44961543.71,1224210674.54,6.77
1422,002921.SZ,20180228,20171231,609688957.86,54124408.27,46791209.75,1149784461.16,10.81
1423,002929.SZ,20190228,20181231,3231461387.88,246355618.58,204112838.19,3907183303.72,15.26
1424,300654.SZ,20190227,20181231,380288484.44,45978275.51,33216574.98,639429824.44,7.62
1425,300654.SZ,20180227,20171231,381058504.93,45168426.71,31476429.57,637760317.08,10.47
1426,300709.SZ,20190225,20181231,882313496.07,40620316.07,37185692.43,1652164079.22,2.94
1427,300709.SZ,20180228,20171231,922285875.42,181168654.62,155133224.81,1583229238.09,34.53
1428,300730.SZ,20190228,20181231,345241649.99,40691702.33,34907957.0,618301132.2,8.93
1429,300730.SZ,20180227,20171231,307647622.19,46383485.45,44614821.98,616077425.37,21.3
1430,002912.SZ,20190228,20181231,691208000.0,220719500.0,204754800.0,2134122400.0,16.95
1431,002912.SZ,20180719,20180630,264943600.0,68567200.0,62095400.0,1668934800.0,5.38
1432,002912.SZ,20180227,20171231,497810600.0,135507100.0,132236100.0,1638641500.0,20.07
1433,002908.SZ,20190218,20181231,460653422.18,78786271.66,71282908.08,845909462.69,10.81
1434,002908.SZ,20180801,20180630,168438242.25,30174461.15,24871083.99,743462711.28,3.91
1435,002908.SZ,20180208,20171231,426588060.07,63095877.34,57475944.04,778532898.0,13.79
1436,002930.SZ,20190225,20181231,398085300.0,145640100.0,102660900.0,2878701000.0,8.25
1437,002907.SZ,20190219,20181231,703169962.81,158496801.68,136581432.03,1093620256.31,17.7
1438,002907.SZ,20180226,20171231,592095500.96,129855088.18,110997534.42,885563933.46,20.5
1439,002922.SZ,20190228,20181231,1088672383.33,41522172.81,42278174.53,1328249037.37,4.77
1440,002922.SZ,20180731,20180630,489268066.82,21038018.96,17743248.15,1239994186.16,2.06
1441,002922.SZ,20180226,20171231,1150932239.67,98361007.27,77992891.84,1354195197.1,16.31
1442,300702.SZ,20190225,20181231,1466956400.0,198938200.0,166784200.0,2635743700.0,12.23
1443,300702.SZ,20180228,20171231,1188282800.0,126405500.0,103637600.0,2110399100.0,13.05
1444,000883.SZ,20190201,20181231,12293556943.99,2155532617.37,1754509431.43,48264981150.64,6.65
1445,000883.SZ,20180414,20171231,11585848124.56,2519132321.11,2173200773.61,46356934869.92,8.76
1446,000885.SZ,20190415,20181231,2028041800.0,835243700.0,582494100.0,8127172700.0,27.03
1447,000885.SZ,20180414,20171231,4720412334.99,1117282917.11,602850812.21,8101686613.34,12.09
1448,000886.SZ,20180404,20171231,583258230.55,131224078.87,95419078.89,3175619508.04,3.66
1449,000886.SZ,20170418,20161231,350968700.0,85401200.0,63414100.0,3110903600.0,2.49
1450,000889.SZ,20190308,20181231,3074374989.65,302143890.95,259001387.3,5336237709.77,8.74
1451,000889.SZ,20180308,20171231,2105550468.25,262532046.39,236412762.99,3230921865.23,9.2215
1452,000892.SZ,20180414,20171231,1567214100.0,453183800.0,422071600.0,4127761500.0,14.51
1453,000893.SZ,20190413,20181231,421023200.0,24955600.0,3141900.0,4220728600.0,0.09
1454,000893.SZ,20180414,20171231,1535770300.0,-2535995700.0,-2546581400.0,2454336700.0,-84.09
1455,001896.SZ,20190415,20181231,8081518800.0,-1019980600.0,-660400500.0,21310873200.0,-10.96
1456,001896.SZ,20180414,20171231,8760331500.0,-115457700.0,53533500.0,20896357000.0,0.86
1457,000900.SZ,20170111,20161231,9600000000.0,938000000.0,784000000.0,22000000000.0,10.6
1458,000901.SZ,20190415,20181231,5801156299.3,235995093.01,157036672.75,6495517654.48,4.04
1459,000901.SZ,20180414,20171231,5801992974.86,237741083.24,170280019.52,6269691401.34,4.65
1460,000901.SZ,20170415,20161231,5481516424.4,161032374.09,102640377.03,5729811301.63,4.4
1461,000902.SZ,20190309,20181231,10106647838.58,1038510072.53,820515969.55,8912320021.59,13.85
1462,000902.SZ,20180205,20171231,9177733986.81,855616591.46,681540364.9,8747592600.65,12.37
1463,000903.SZ,20170330,20161231,3925625424.93,155881844.05,224599083.37,8669064237.27,6.01
1464,000908.SZ,20180405,20171231,2583652300.0,258105800.0,162085600.0,4868764300.0,6.89
1465,000911.SZ,20170414,20161231,3588820000.0,-88560000.0,19230000.0,6698990000.0,1.2
1466,000912.SZ,20180413,20171231,3734773626.63,-1367635643.37,-1487704010.42,5955961252.26,
1467,000912.SZ,20171016,20170930,2824216202.45,-126840443.61,-117534514.07,7353309650.73,-206.66
1468,000912.SZ,20170415,20161231,3059174968.39,-656949777.49,-637200565.1,7664631764.32,-148.13
1469,000913.SZ,20170415,20161231,2258069979.29,386882111.16,328244619.24,3593318855.6,15.12
1470,000915.SZ,20180213,20171231,1767233195.23,529556125.71,244057747.33,2776708183.76,17.56
1471,000915.SZ,20170303,20161231,1544725068.68,399166570.36,198385162.89,2482210141.83,16.62
1472,000917.SZ,20190413,20181231,10518597400.0,464446700.0,78078800.0,23271980200.0,0.77
1473,000917.SZ,20180414,20171231,8741482200.0,-77290400.0,-465358000.0,23746750600.0,-4.43
1474,000923.SZ,20190412,20181231,4971976100.0,353298500.0,130595300.0,12375992500.0,2.03
1475,000923.SZ,20180414,20171231,5401184600.0,720293000.0,274790300.0,13595302000.0,5.91
1476,000923.SZ,20170414,20161231,260903800.0,-589400.0,2091600.0,1409146000.0,0.5
1477,000925.SZ,20190415,20181231,2089148800.0,34429000.0,27011000.0,6474770900.0,1.16
1478,000925.SZ,20180414,20171231,2086396400.0,155593800.0,60370000.0,6015965600.0,3.73
1479,000925.SZ,20170415,20161231,1204100000.0,-185270000.0,-109750000.0,4009720000.0,-9.4
1480,000930.SZ,20170414,20161231,5603374518.64,,127078702.35,5435006590.65,8.48
1481,000931.SZ,20190412,20181231,1773506804.78,96395222.14,93140194.84,3527623173.15,5.67
1482,000931.SZ,20180410,20171231,1740701055.11,55322148.64,14782528.14,3648981255.18,1.19
1483,000932.SZ,20170415,20161231,49949616200.0,-1762372600.0,-1055166800.0,70945962400.0,-15.61
1484,000933.SZ,20180227,20171231,19100715600.0,1133995500.0,411857600.0,52576180800.0,6.87
1485,000935.SZ,20190413,20181231,1939574200.0,806396400.0,695658100.0,4171824800.0,21.8
1486,002274.SZ,20190227,20181231,5806439957.11,183561375.49,144925247.77,6558751370.1,5.5
1487,002274.SZ,20180213,20171231,5312075611.81,92853688.63,56815325.1,6253412355.28,2.11
1488,002274.SZ,20170224,20161231,4018524518.71,42121171.51,31673351.89,6207272720.68,1.15
1489,601901.SH,20190420,20190331,1844944400.0,755840900.0,587671100.0,149484932500.0,1.54
1490,601901.SH,20190320,20181231,5722593400.0,875574900.0,661381300.0,148221762500.0,1.76
1491,601901.SH,20181020,20180930,3750094900.0,685838900.0,496435300.0,154776727000.0,1.32
1492,601901.SH,20180821,20180630,2308933800.0,295479600.0,205831900.0,154564101600.0,0.55
1493,601901.SH,20180418,20180331,1294623700.0,417913300.0,316534300.0,150043445900.0,0.84
1494,601901.SH,20180321,20171231,5952440600.0,1693166200.0,1452957900.0,148336261500.0,3.99
1495,601901.SH,20171021,20170930,4703153700.0,1753875300.0,1330630400.0,156324883800.0,3.66
1496,601901.SH,20170814,20170630,2968175000.0,1062988400.0,824194500.0,150098521300.0,2.29
1497,601901.SH,20170419,20170331,1324523800.0,547865400.0,404829100.0,149594081000.0,1.13
1498,601901.SH,20170321,20161231,7759896800.0,3150625700.0,2579099400.0,152335476300.0,7.34
1499,002797.SZ,20190228,20181231,1769901900.0,88099000.0,124354800.0,33579466600.0,1.41
1500,002797.SZ,20180728,20180630,761860200.0,64017400.0,72192900.0,34175521500.0,0.82
1501,002797.SZ,20180227,20171231,1951668700.0,525930700.0,422851100.0,33122611500.0,4.85
1502,002797.SZ,20170728,20170630,872445300.0,242588600.0,189220300.0,32356040300.0,2.18
1503,002797.SZ,20170225,20161231,2025721300.0,755776800.0,559337900.0,31721924300.0,7.33
1504,600909.SH,20190308,20181231,1761325400.0,678408500.0,553744900.0,44411587300.0,4.47
1505,600909.SH,20180227,20171231,1933790100.0,897347100.0,672660700.0,39930993500.0,5.58
1506,601878.SH,20190119,20181231,3681889000.0,969002400.0,721432100.0,57010692200.0,5.24
1507,601878.SH,20180726,20180630,1763970600.0,536280000.0,400521700.0,56959635500.0,2.93
1508,601878.SH,20180201,20171231,4586279600.0,1385772200.0,1062697700.0,52941194300.0,10.47
1509,601878.SH,20170718,20170630,2060053800.0,686997000.0,526581600.0,55538842900.0,5.36
1510,002673.SZ,20190225,20181231,2239385800.0,247102100.0,200058900.0,52273554900.0,1.15
1511,002673.SZ,20180228,20171231,3169945000.0,957664100.0,736429000.0,51245675600.0,4.68
1512,002673.SZ,20170126,20161231,3426744800.0,1423684300.0,1110337700.0,54125946400.0,9.05
1513,002926.SZ,20190228,20181231,2546336000.0,1115000400.0,851833800.0,46799844000.0,4.84
1514,002926.SZ,20180728,20180630,1360875800.0,700015300.0,536731800.0,52877318000.0,3.15
1515,002926.SZ,20180228,20171231,2669840900.0,1322962300.0,1021525000.0,50519254000.0,8.28
1516,601375.SH,20170209,20161231,2015000000.0,1006000000.0,752000000.0,40455000000.0,9.29
1517,601198.SH,20170420,20161231,3573157600.0,1634268900.0,1352929300.0,72633415200.0,9.16
1518,601288.SH,20180313,20171231,537041000000.0,235430000000.0,192962000000.0,21053310000000.0,14.57
1519,601838.SH,20190123,20181231,11518000000.0,5090000000.0,4649000000.0,492085000000.0,16.0
1520,601838.SH,20180130,20171231,9654000000.0,4644000000.0,3909000000.0,434539000000.0,16.83
1521,601997.SH,20190202,20181231,12649000000.0,5532000000.0,5139000000.0,503366000000.0,18.88
1522,601997.SH,20180127,20171231,12444000000.0,5177000000.0,4530000000.0,464018000000.0,19.8
1523,601997.SH,20170126,20161231,10123000000.0,4226000000.0,3678000000.0,372324000000.0,21.8
1524,601229.SH,20190119,20181231,43888000000.0,19084000000.0,18034000000.0,2027772000000.0,12.67
1525,601229.SH,20180723,20180630,19750000000.0,9930000000.0,9372000000.0,1918725000000.0,7.11
1526,601229.SH,20180120,20171231,33125000000.0,15986000000.0,15328000000.0,1807767000000.0,12.63
1527,601229.SH,20170114,20161231,34729000000.0,16217000000.0,14312000000.0,1755452000000.0,14.35
1528,002256.SZ,20190221,20181231,603498282.04,-219382067.0,-209814132.13,3400418681.1,-10.09
1529,002256.SZ,20180213,20171231,654119343.75,134074704.34,153705574.99,3859360111.96,6.86
1530,002256.SZ,20170731,20170630,289264280.24,62543632.49,63181359.75,3444532801.17,2.83
1531,002256.SZ,20170228,20161231,635523585.21,112438216.22,120938297.79,3359244042.63,7.88
1532,002255.SZ,20190228,20181231,2304026335.16,-166165733.14,-151134046.36,7611653439.24,-0.0421
1533,002255.SZ,20180228,20171231,1198641721.89,91754635.2,100762654.05,6672945073.11,4.26
1534,002255.SZ,20170228,20161231,1080158628.29,83340794.27,73571361.97,3826686993.05,3.23
1535,002262.SZ,20180726,20180630,1865674775.98,299999797.61,261890415.65,3634576526.96,10.2
1536,002259.SZ,20190222,20181231,969082978.04,-171298492.75,-170094011.43,2747146352.76,-10.73
1537,002259.SZ,20180228,20171231,1172632629.22,85874750.04,13769805.95,2939930410.09,0.83
1538,002259.SZ,20170228,20161231,1555381532.78,143699217.39,73136364.31,3728215857.01,5.77
